land_id,location,latitude,longitude,area_sqft,zone_type,road_proximity_km,metro_proximity_km,infrastructure_score,year_established,soil_type,flood_risk,ownership_changes,litigation_count,survey_conflicts,area_mismatch,document_inconsistency_count,price_volatility,market_price,actual_value,location_score,dispute_risk,ownership_change_count,survey_conflict,price_change_pct,days_between_transfers,ownership_count_90days,price_vs_market_ratio,is_fraud,historical_prices,price_vs_area_median_ratio
537,Hoskote,13.072562,77.813235,1043.51,residential,3.898,0.882,51.71,2018,alluvial,False,1,0,0,0,0,0.529,5222176.31,5201562.75,71.64,low,1,0,0.2614,1013.0,0,0.8769,False,"[3307817.32, 3713210.26, 4093409.97, 4820911.95, 4920150.98]",
538,Sarjapur Road,12.890314,77.666126,3189.77,commercial,4.178,10.141,62.85,1984,rocky,False,1,1,0,0,0,0.3411,49479462.45,52728425.33,69.55,medium,1,0,0.0957,212.6,0,0.9248,False,"[33281933.25, 36385341.91, 39915472.13, 43020980.99, 46377366.56]",
539,Jayanagar,12.943547,77.562503,3032.11,residential,0.539,2.332,79.06,2021,rocky,False,1,0,0,0,0,0.1306,54001985.58,59078043.18,87.18,low,1,0,-0.2145,878.5,0,0.8674,False,"[33534428.79, 39267937.55, 42544553.22, 47030822.71, 50145315.87]",
540,HSR Layout,12.910262,77.623016,751.46,residential,0.675,5.431,73.76,2011,black cotton,False,1,1,0,0,0,0.1801,9267567.34,9023044.55,81.93,medium,1,0,0.1975,88.7,0,1.364,False,"[6165372.3, 6846866.25, 6781605.42, 7889685.3, 8274568.46]",
541,Mysore Road,12.953381,77.482551,600.0,commercial,5.236,3.167,81.35,1985,rocky,False,1,1,0,1,0,0.1508,8834600.03,8687510.0,83.43,medium,1,0,-0.1039,100.1,0,1.0007,False,"[5784709.61, 6307779.26, 7218898.07, 7634374.5, 8130388.77]",
542,BTM Layout,12.908586,77.605637,600.0,residential,4.28,1.186,81.98,1993,black cotton,True,2,0,0,0,0,0.2849,6076002.41,5562047.81,86.19,low,2,0,0.0373,748.8,0,1.0284,False,"[4063456.83, 4336053.76, 4739525.22, 5273195.45, 5846690.6]",
543,Electronic City,12.800036,77.657489,760.47,commercial,2.403,4.448,93.09,1985,rocky,False,2,1,0,0,1,0.3437,12740925.1,13441735.29,90.83,medium,2,0,0.1364,934.3,0,1.1298,False,"[8499102.14, 9317930.57, 10766323.42, 10770563.96, 11656744.28]",
544,Bellandur,12.884693,77.691506,5027.83,residential,13.1,12.672,96.18,1993,rocky,False,2,0,0,0,1,0.5791,46370406.87,45848752.64,76.16,medium,2,0,-0.4254,100.8,1,0.7812,False,"[30275766.79, 34791740.75, 35759294.19, 41505754.82, 41789824.49]",
545,BTM Layout,12.928392,77.615761,1004.86,industrial,3.322,5.872,79.66,1991,black cotton,True,0,0,0,0,0,0.0558,15164469.23,17536377.18,82.14,low,0,0,-0.3424,24.5,0,1.1974,False,"[9820140.85, 10971028.14, 11712237.8, 12853029.75, 14344565.96]",
546,Hebbal,13.040338,77.600379,1482.78,residential,0.608,3.706,94.09,2006,sandy loam,True,4,1,0,0,0,0.1965,17780092.27,19001346.65,93.53,high,4,0,0.2874,37.9,0,0.8906,False,"[12069679.86, 12049707.09, 14110365.29, 15250586.5, 16573676.16]",
547,Indiranagar,12.987173,77.63564,36061.48,agricultural,4.687,18.68,44.01,2005,rocky,False,3,0,1,0,0,0.1351,105107820.09,108050712.71,52.84,high,3,1,-0.1059,121.2,0,1.3294,False,"[67654190.38, 72964825.02, 86277327.34, 92829817.41, 97531671.14]",
548,Bellandur,12.928389,77.668435,1446.97,commercial,1.339,1.233,88.03,1991,alluvial,False,2,1,0,0,1,0.2473,28227633.3,28089942.58,91.82,medium,2,0,-0.0941,573.3,0,0.9437,False,"[18072283.12, 19979834.65, 20840092.89, 24475514.71, 26692232.74]",
549,Malleshwaram,13.007791,77.554173,1412.51,residential,0.1,0.5,82.53,1987,sandy loam,False,2,0,0,1,0,0.3101,22710883.68,21243149.32,90.78,medium,2,0,0.1016,285.3,0,1.1868,False,"[14824711.97, 16312620.72, 18002183.26, 19143809.65, 20894215.01]",
550,Kengeri,12.92568,77.501075,2071.16,commercial,0.969,0.5,85.64,1989,black cotton,False,0,0,0,0,0,0.5054,30926435.48,29202255.02,91.55,low,0,0,-0.0364,243.2,1,0.5506,False,"[19999301.31, 22697948.01, 25284747.52, 26454999.99, 28115355.15]",
551,Malleshwaram,13.012392,77.55693,1639.72,industrial,3.605,4.961,88.35,1995,sandy loam,False,0,1,0,0,0,0.3198,30864457.14,30754892.43,86.96,low,0,0,0.1644,351.0,1,0.7885,False,"[20083901.52, 23464080.77, 23791677.63, 27090253.02, 29528619.09]",
552,Hoskote,13.091518,77.802188,1249.34,commercial,8.06,7.093,76.08,2005,red laterite,False,2,0,0,0,0,0.3214,10633959.83,10539070.86,75.11,low,2,0,0.0472,883.7,0,0.9472,False,"[6835506.22, 7507421.54, 8523109.59, 9220327.31, 10037346.66]",
553,Malleshwaram,13.006929,77.60424,49809.43,agricultural,0.808,4.033,73.99,1987,red laterite,True,1,0,0,0,0,0.5809,168325181.36,163285183.9,83.04,low,1,0,0.1097,37.9,0,0.6345,False,"[116392518.21, 121756493.41, 128963264.0, 144983999.78, 157355620.49]",
554,Banashankari,12.919492,77.540155,34147.2,agricultural,0.708,9.417,83.28,2020,rocky,False,0,1,0,0,0,0.3616,90591776.77,96606765.53,83.47,low,0,0,-0.1155,474.6,0,1.1082,False,"[61180556.06, 64869574.55, 70826340.01, 75424550.01, 85242174.34]",
555,Hoskote,13.074584,77.817214,2881.54,residential,2.073,4.789,81.66,2008,rocky,False,2,0,0,0,0,0.2253,14753617.47,15874871.62,85.13,low,2,0,0.1084,1045.8,0,1.0563,False,"[10577814.72, 10556924.14, 11788717.21, 12526460.7, 13342792.5]",
556,JP Nagar,12.893476,77.596374,4662.95,residential,4.174,1.854,80.71,1999,alluvial,False,3,0,0,0,0,0.1752,56600832.26,57047737.28,85.11,medium,3,0,0.3363,96.0,0,0.8217,False,"[37282103.28, 40784508.84, 42014170.49, 50499295.05, 53109652.6]",
557,HSR Layout,12.904003,77.645129,1643.52,commercial,3.431,0.8,90.92,1996,sandy loam,False,1,1,0,0,1,0.1117,40711607.02,47854892.41,91.73,medium,1,0,-0.0819,727.5,0,0.9971,False,"[26522712.7, 28968769.93, 32492173.04, 35379523.13, 38188563.29]",
558,Whitefield,12.973351,77.758607,2272.45,residential,2.052,10.342,60.41,1998,red laterite,False,1,1,0,0,0,0.4021,23354667.9,21433254.71,70.08,medium,1,0,0.2888,479.0,1,1.1452,False,"[15679386.59, 17420373.48, 19386986.84, 19694130.97, 21451999.76]",
559,Nagarbhavi,12.966286,77.504102,20326.94,agricultural,2.495,0.5,36.45,1996,rocky,False,1,0,0,0,0,0.2563,42364903.12,44231986.8,65.58,low,1,0,0.0471,5.8,0,0.6215,False,"[27843215.98, 29842608.07, 32944630.49, 36836477.79, 40162641.89]",
560,BTM Layout,12.914472,77.610796,11570.01,agricultural,0.693,3.132,53.15,2018,sandy loam,False,1,0,0,0,0,0.2093,33196458.89,34016391.03,73.45,low,1,0,0.2436,105.4,0,0.7708,False,"[22424824.07, 23773568.07, 26532703.29, 28710128.59, 30884430.06]",
561,Domlur,12.933136,77.627738,1919.81,residential,1.417,1.508,71.4,1980,rocky,False,2,1,0,0,0,0.3297,27885036.03,27925495.5,83.22,medium,2,0,0.0922,372.4,2,0.9397,False,"[17670184.52, 19551196.44, 22400983.47, 23516667.02, 24942094.6]",
562,Electronic City,12.852628,77.677829,3079.53,residential,0.737,1.267,43.15,2008,rocky,False,3,0,0,0,0,0.4289,24391213.97,24175683.47,69.9,medium,3,0,0.0516,279.2,1,1.0043,False,"[15838795.14, 18271575.61, 17905663.14, 20835789.51, 23013215.2]",
563,HSR Layout,12.928285,77.627195,720.21,commercial,5.394,4.152,36.2,1993,red laterite,False,2,0,0,0,0,0.3396,14667990.92,15247564.43,59.92,low,2,0,0.1474,300.3,0,0.9894,False,"[8999253.51, 10498370.15, 11253441.85, 12319006.6, 13523178.22]",
564,Whitefield,13.002674,77.770113,600.0,residential,0.299,1.052,93.69,1996,red laterite,False,1,0,0,0,0,0.3277,7694730.06,7881042.96,95.74,low,1,0,0.3634,105.5,0,1.1601,False,"[4828728.14, 5354562.48, 6069721.3, 6960212.53, 7272711.56]",
565,Hebbal,13.043836,77.56301,17695.76,agricultural,2.847,9.925,83.25,1992,rocky,False,2,0,0,0,0,0.1828,47818044.57,48419052.51,81.12,low,2,0,0.119,449.6,0,1.0859,False,"[32048162.99, 35191462.71, 37109180.47, 41420786.12, 45520573.31]",
566,Banashankari,12.925529,77.556421,1553.34,residential,0.754,2.084,74.27,2008,black cotton,False,2,0,0,0,0,0.5375,18478667.6,17537911.71,84.79,low,2,0,0.1796,123.9,1,1.1254,False,"[12317265.39, 13376541.54, 14790342.73, 16801866.72, 17495396.71]",
567,Yelahanka,13.080439,77.603032,2462.45,commercial,1.614,4.525,96.2,2013,rocky,False,0,1,0,0,0,0.1715,41968740.74,38893782.3,93.03,low,0,0,-0.0321,197.3,0,0.7498,False,"[27015144.66, 30155348.54, 32270477.05, 38063159.9, 40377176.75]",
568,JP Nagar,12.94004,77.58992,670.04,residential,0.89,5.204,84.0,2006,rocky,False,1,0,0,0,0,0.2777,8672114.51,8843855.74,87.04,low,1,0,0.4527,184.1,1,1.0261,False,"[5651307.09, 6622168.88, 6960655.38, 7383291.49, 8222283.7]",
569,Tumkur Road,13.054957,77.54049,600.0,commercial,0.976,4.595,94.17,2012,alluvial,False,3,0,0,0,0,0.312,7713925.98,7805361.24,92.53,medium,3,0,0.2201,445.9,0,0.9447,False,"[5075554.01, 5683290.01, 5882780.06, 6508962.27, 7403590.23]",
570,Hebbal,13.038867,77.591278,937.66,residential,0.754,9.349,91.22,2008,alluvial,False,2,0,0,1,0,0.5026,12217048.4,12537225.72,87.45,medium,2,0,0.0794,37.8,0,1.2632,False,"[8354784.31, 9142044.86, 10193574.57, 10647736.35, 11485756.25]",
571,Rajajinagar,12.985619,77.558109,1169.42,commercial,3.494,1.051,78.44,2016,alluvial,False,3,0,0,0,1,0.2209,29817288.62,30783263.64,85.23,medium,3,0,0.0293,92.0,0,1.0314,False,"[18836650.53, 21122250.33, 22369967.01, 25451151.39, 26502485.08]",
572,Kengeri,12.899941,77.448069,600.0,residential,1.138,0.5,90.66,2018,black cotton,False,2,2,0,0,0,0.4344,4061502.32,4075412.3,93.9,high,2,0,0.3045,89.5,0,0.8796,False,"[2727783.44, 2955831.33, 3044001.01, 3477469.36, 3937029.91]",
573,Yelahanka,13.114465,77.587994,788.98,commercial,3.24,0.5,55.0,1998,black cotton,False,0,1,0,1,0,0.0933,14463497.15,14826986.25,74.19,medium,0,0,-0.0916,45.9,0,1.1535,False,"[9364921.71, 10124919.24, 10909670.61, 11930751.76, 13605979.54]",
574,BTM Layout,12.896171,77.627215,5289.2,agricultural,1.522,8.41,58.89,2003,rocky,False,1,0,1,0,0,0.0425,14676551.54,14386733.95,71.35,medium,1,1,-0.3857,93.1,0,1.1014,False,"[9412403.42, 10464089.44, 11468331.74, 12580669.55, 13288982.52]",
575,Hoskote,13.103209,77.771217,1414.72,residential,1.981,14.49,84.16,1993,alluvial,False,4,0,0,0,0,0.3975,7038818.0,8071245.12,78.71,medium,4,0,0.0781,373.6,0,0.8521,False,"[4619731.81, 4867665.55, 5454261.47, 6195684.12, 6599061.51]",
576,Mysore Road,12.978151,77.483195,1706.05,residential,1.959,1.441,56.29,2016,black cotton,False,2,0,1,0,1,0.2771,12158384.18,11964071.19,75.23,medium,2,1,0.3575,527.0,2,0.9373,False,"[8069685.38, 9276941.57, 9590617.57, 10461428.84, 11243022.97]",
577,HSR Layout,12.904519,77.62535,1044.22,residential,9.309,4.73,73.88,1984,red laterite,False,2,0,0,0,1,0.0885,12948262.72,13129944.33,74.78,medium,2,0,0.4578,431.9,0,0.9403,False,"[8301541.91, 9061041.25, 10250897.41, 11227451.19, 12148259.57]",
578,Mysore Road,12.932723,77.47778,790.07,commercial,1.143,0.5,86.7,2003,rocky,False,1,0,0,1,0,0.2292,10800776.3,10685583.69,91.92,medium,1,0,0.0332,257.9,1,1.2209,False,"[7034408.18, 7976626.21, 8538972.06, 9200252.05, 9844478.12]",
579,Rajajinagar,12.950396,77.540646,1038.96,commercial,0.582,0.836,48.58,2013,sandy loam,False,0,0,0,0,0,0.3536,25942475.97,25635298.69,73.1,low,0,0,0.0709,21.5,0,1.0366,False,"[16058924.34, 19436318.41, 20131851.86, 21830247.38, 23909863.14]",
580,Sarjapur Road,12.875972,77.661056,1899.25,residential,6.07,4.675,62.1,2010,rocky,False,3,1,0,0,0,0.0722,15752452.03,16409721.66,71.85,medium,3,0,0.1899,1277.7,0,1.1308,False,"[10151387.7, 11857977.23, 12341054.67, 14376753.71, 14669848.13]",
581,Jayanagar,12.945398,77.59152,600.0,residential,0.48,0.5,76.63,2009,sandy loam,True,1,0,1,0,0,0.2905,9210014.64,9512504.73,87.48,medium,1,1,-0.0061,73.6,0,0.9112,False,"[6365414.72, 6795872.58, 7342414.76, 8211252.68, 8772028.67]",
582,Old Madras Road,13.016307,77.649008,4251.89,residential,4.496,2.528,73.83,1988,alluvial,False,1,0,0,0,0,0.4955,33934881.91,34200855.8,80.84,low,1,0,0.1891,441.6,0,1.0603,False,"[22488428.44, 26006060.56, 26470298.76, 28508752.88, 31100483.97]",
583,Rajajinagar,13.000573,77.565253,2003.0,commercial,0.407,4.346,53.88,2006,sandy loam,False,2,2,0,0,0,0.5445,47293475.14,48246754.61,73.1,high,2,0,0.0386,976.2,0,1.2346,False,"[32398180.61, 35423531.76, 36865016.15, 38445195.77, 43788229.33]",
584,Hebbal,12.998088,77.612889,920.47,residential,2.688,5.809,67.09,2007,alluvial,False,0,1,0,1,0,0.3922,10150213.59,10044783.85,76.48,medium,0,0,0.3128,478.6,0,0.935,False,"[6391941.85, 7207882.67, 7804619.2, 8402440.58, 9821997.17]",
585,BTM Layout,12.908684,77.634605,2367.02,industrial,0.408,2.419,82.43,2021,red laterite,False,3,0,0,0,0,0.3104,40986534.57,43778569.87,88.91,medium,3,0,0.2407,98.4,4,1.0207,False,"[26080823.66, 30668312.04, 32197897.78, 34321464.81, 38534776.13]",
586,Sarjapur Road,12.928345,77.68867,3151.53,residential,6.413,3.98,56.77,2005,sandy loam,False,0,0,1,0,0,0.5766,27086928.5,32067225.76,69.43,low,0,1,0.2626,151.8,0,0.7546,False,"[17394652.94, 19390393.86, 21477174.65, 22854751.49, 24312611.41]",
587,Koramangala,12.933279,77.649872,1062.91,commercial,2.081,3.102,63.62,1997,rocky,False,2,0,0,0,0,0.5489,33509236.37,32797537.41,77.45,low,2,0,0.0087,12.3,0,0.8622,False,"[21746643.53, 24772653.11, 25868064.04, 28921126.44, 32172557.72]",
588,HSR Layout,12.886154,77.619385,1151.0,residential,0.998,0.5,91.6,2015,alluvial,False,1,0,1,0,0,0.0413,17742901.21,18941920.79,94.5,medium,1,1,0.5415,379.5,0,0.9398,False,"[11501031.99, 12805440.15, 14036484.5, 15016759.64, 16148398.3]",
589,HSR Layout,12.909368,77.657079,3810.18,residential,0.378,5.432,74.79,1987,rocky,False,2,0,0,0,2,0.2461,50542573.14,52723304.58,82.71,medium,2,0,0.181,379.7,0,0.809,False,"[31852675.23, 36762831.19, 40694729.17, 44280431.46, 46621942.43]",
590,HSR Layout,12.89618,77.648088,5903.39,commercial,1.16,0.757,72.79,1997,black cotton,False,2,1,0,0,1,0.086,144847447.97,157420797.87,84.75,medium,2,0,0.1218,517.1,0,1.238,False,"[97318100.22, 105180579.83, 114634420.5, 114894859.44, 132340132.68]",
591,HSR Layout,12.918274,77.643562,1367.32,commercial,3.052,0.5,61.29,1999,alluvial,False,1,0,0,0,0,0.0863,35247880.75,38377029.24,77.5,low,1,0,-0.1302,4.4,1,0.8492,False,"[21838812.94, 25820534.38, 27912820.26, 29557472.48, 32995091.8]",
592,Bellandur,12.926111,77.684895,600.0,industrial,1.215,2.4,91.79,2011,sandy loam,False,0,0,1,0,1,0.3492,8635950.1,9105563.48,92.88,medium,0,1,0.0357,681.2,0,1.1416,False,"[5367503.39, 6037606.35, 6699731.86, 7520208.9, 8273143.77]",
593,Marathahalli,12.969966,77.681385,963.51,residential,0.706,8.029,86.87,2008,alluvial,False,2,0,0,0,0,0.4416,10635799.87,11031585.21,86.38,low,2,0,0.0886,536.9,0,1.0336,False,"[6788616.54, 7939084.02, 8412365.39, 9197018.25, 9877721.63]",
594,Hebbal,13.010642,77.573065,2760.35,residential,2.153,0.654,41.44,1997,rocky,False,0,0,0,0,0,0.3147,29250769.72,29531240.31,68.26,low,0,0,-0.1369,60.7,0,1.0056,False,"[18897568.73, 21317551.48, 23541207.37, 24638150.73, 27092472.15]",
595,Tumkur Road,13.041026,77.554197,651.22,commercial,1.352,0.5,81.23,1986,red laterite,False,2,0,0,0,0,0.1592,9346602.54,9219982.01,89.0,low,2,0,-0.0131,170.9,1,1.2675,False,"[6387332.67, 6762676.07, 7437408.28, 8256278.08, 8598641.7]",
596,Jayanagar,12.952609,77.580426,1157.71,commercial,0.453,0.5,72.17,1980,alluvial,False,2,0,0,0,0,0.4057,32280312.51,33352690.43,85.28,low,2,0,0.0185,407.0,0,0.5931,False,"[20960277.94, 23769185.18, 26301289.91, 26234117.46, 29545092.66]",
597,Bellandur,12.898614,77.67234,1643.87,residential,0.418,1.808,72.3,2007,sandy loam,True,2,1,0,0,0,0.1579,15865881.13,15073837.02,84.33,medium,2,0,0.074,273.9,1,0.9647,False,"[9996023.83, 11384142.53, 12241265.76, 13855390.15, 14809978.29]",
598,Marathahalli,12.939038,77.678554,702.12,residential,3.073,3.472,51.5,2012,black cotton,False,2,1,0,0,0,0.2003,6748924.92,6738329.65,70.21,medium,2,0,-0.3807,48.9,0,0.8055,False,"[4506822.75, 4987861.53, 5423312.7, 5758750.93, 6290575.4]",
599,Marathahalli,12.963086,77.670964,2885.65,residential,9.19,0.858,81.05,1983,red laterite,False,0,0,0,0,0,0.1439,31372496.13,35058129.24,81.57,low,0,0,0.0262,36.6,0,0.6469,False,"[20102947.19, 21731894.14, 25382726.05, 26927600.32, 28233607.64]",
600,Koramangala,12.940935,77.622734,32757.06,agricultural,0.663,6.477,75.4,1999,black cotton,True,0,0,0,0,0,0.6281,124230843.33,130056755.01,81.92,low,0,0,-0.0343,608.3,1,0.7849,False,"[82084162.13, 88889779.94, 93024542.54, 103425334.34, 113793934.0]",
601,Marathahalli,12.949323,77.693768,5468.08,residential,3.709,5.598,78.21,2015,alluvial,False,2,0,0,0,0,0.3237,54961315.25,60594108.59,81.29,low,2,0,0.0548,67.8,2,1.0031,False,"[35956255.3, 40438359.27, 44248001.68, 47929413.93, 51076251.16]",
602,Sarjapur Road,12.895431,77.686035,2314.67,residential,0.229,4.761,71.56,2010,rocky,False,1,0,0,0,0,0.1982,25002867.93,28575154.49,81.77,low,1,0,0.3188,75.5,0,0.8694,False,"[17113079.09, 18352040.67, 19863331.09, 21785792.97, 23053126.78]",
603,Marathahalli,12.969765,77.702343,683.6,residential,1.201,2.674,77.76,2017,rocky,False,1,0,0,0,0,0.0253,6549126.58,6729934.46,85.66,low,1,0,0.5731,711.0,1,1.1614,False,"[4249434.37, 4442671.53, 5123152.81, 5862763.45, 6110122.29]",
604,Indiranagar,12.995393,77.690589,1941.58,residential,1.767,1.818,83.28,2007,sandy loam,False,3,0,0,0,0,0.0775,35136863.74,37052272.86,88.6,medium,3,0,0.2296,378.8,1,0.9615,False,"[22913971.45, 26000298.21, 28009579.61, 29665011.33, 32693908.29]",
605,HSR Layout,12.890216,77.632128,2674.76,residential,0.782,1.884,69.92,1982,rocky,False,2,1,1,0,0,0.2711,32509809.61,33123295.32,82.75,high,2,1,-0.2486,371.3,0,0.9415,False,"[20393261.1, 23526446.86, 25138047.77, 28562009.89, 29902366.43]",
606,Jayanagar,12.938086,77.615399,2772.86,residential,1.885,2.797,74.58,1985,red laterite,False,3,0,0,0,0,0.3265,40939528.05,40248370.43,83.35,medium,3,0,-0.0264,261.1,0,0.9423,False,"[25935433.46, 29384074.43, 32641406.53, 34219442.08, 37646952.92]",
607,Electronic City,12.87014,77.70984,777.6,residential,5.356,0.5,88.12,2002,rocky,False,2,0,0,0,0,0.297,6459559.7,6287039.21,88.84,low,2,0,0.209,336.7,0,0.9823,False,"[4212299.85, 4823788.42, 4776364.36, 5634695.01, 5957837.23]",
608,Yelahanka,13.098382,77.611372,8363.89,agricultural,7.226,4.587,45.99,1986,sandy loam,False,2,1,0,0,0,0.3293,12233466.67,13444830.97,62.82,medium,2,0,0.1808,368.3,0,0.9247,False,"[7830737.35, 8641445.12, 9575404.58, 10672676.26, 11245788.81]",
609,Rajajinagar,12.969103,77.548297,603.2,residential,0.265,1.732,76.98,2015,alluvial,False,1,1,0,0,0,0.4768,8617532.54,9088083.51,86.87,medium,1,0,0.3068,1374.6,1,0.8468,False,"[5887255.56, 6312147.27, 6841971.33, 7382458.1, 8219377.41]",
610,Domlur,12.938378,77.611471,4118.78,residential,0.793,1.018,82.95,1980,alluvial,False,0,0,0,0,0,0.6432,64901696.42,75887101.31,89.95,low,0,0,0.0357,100.9,1,1.1781,False,"[43920301.55, 45221707.99, 50361252.62, 56639230.46, 61574421.32]",
611,Whitefield,12.966585,77.759559,21839.11,agricultural,9.674,1.305,91.32,1985,rocky,False,1,1,1,0,0,0.0884,58255790.43,64549958.13,85.91,medium,1,1,-0.0309,96.6,0,0.8877,False,"[37516332.26, 41079134.86, 46113667.25, 51820498.63, 54225694.76]",
612,Kengeri,12.927017,77.502776,753.81,commercial,0.788,0.795,66.65,2003,black cotton,False,2,0,0,0,0,0.0248,10611626.62,10492936.54,81.98,low,2,0,0.4981,23.6,2,0.931,True,"[6629307.95, 7663628.29, 8549309.63, 9104483.33, 10135836.68]",
613,BTM Layout,12.915785,77.645054,1464.15,residential,2.95,9.274,41.44,2016,alluvial,False,3,0,1,0,1,0.0781,13511244.94,14846479.57,60.65,high,3,1,0.0747,429.4,1,1.0773,False,"[9016283.18, 9711407.56, 10685542.09, 11121981.32, 12892491.19]",
614,Indiranagar,12.982185,77.621801,1228.34,residential,0.731,0.741,82.76,2015,rocky,False,2,0,0,1,0,0.5596,20826049.76,21214345.46,90.13,medium,2,0,-0.1942,318.6,1,1.0574,False,"[13399681.45, 14828165.45, 16223553.74, 18100626.92, 18898101.94]",
615,Hoskote,13.050773,77.793129,678.03,residential,1.102,8.58,67.8,2003,sandy loam,False,3,0,0,0,0,0.1691,3368126.94,3789749.68,76.05,medium,3,0,0.4288,47.2,0,0.8392,True,"[2122986.14, 2421513.18, 2618616.76, 2919171.36, 3092621.62]",
616,Mysore Road,12.969662,77.461123,1373.79,commercial,0.531,3.397,90.02,2017,rocky,False,1,0,0,1,0,0.0352,18888109.93,19000619.39,91.81,medium,1,0,-0.314,181.4,0,1.1359,False,"[12879815.86, 13861401.18, 15178819.92, 16015242.86, 18474717.08]",
617,Koramangala,12.912287,77.61183,1530.71,industrial,4.85,8.083,71.2,2008,alluvial,False,1,0,0,0,0,0.1176,28718932.77,27751971.56,74.77,low,1,0,-0.8138,78.7,1,1.0968,False,"[18415147.75, 20267634.21, 23093894.75, 24810417.06, 26238545.0]",
618,Sarjapur Road,12.89091,77.699288,5176.46,commercial,5.356,2.57,68.86,2016,sandy loam,True,1,0,0,0,0,0.0944,80916426.64,79645807.69,77.55,low,1,0,0.2523,161.1,0,1.032,False,"[56149279.43, 59838667.68, 63930458.94, 73473911.94, 76564385.41]",
619,Devanahalli,13.259398,77.700714,846.42,commercial,0.881,10.504,77.57,2011,rocky,False,2,1,0,0,0,0.2754,8903641.61,8795671.22,79.59,medium,2,0,0.2877,1208.5,0,0.9224,False,"[5785247.81, 6816884.02, 7151224.15, 7766690.25, 8211588.68]",
620,Nagarbhavi,12.922211,77.489515,600.0,commercial,4.337,0.95,61.11,2004,red laterite,False,0,0,0,0,0,0.1988,8872395.6,8705438.2,75.89,low,0,0,0.1635,459.9,0,0.9268,False,"[5775825.46, 6315248.22, 7264670.63, 7344673.04, 8493698.77]",
621,Marathahalli,12.962579,77.71654,642.73,residential,1.109,3.236,80.91,1989,sandy loam,False,1,0,0,0,0,0.3984,6897954.31,6897384.69,86.87,low,1,0,-0.2656,3.0,1,0.9637,False,"[4362632.93, 4958536.35, 5408656.13, 5860480.95, 6510259.5]",
622,Electronic City,12.819119,77.686015,717.05,residential,0.261,0.538,64.8,2014,red laterite,False,0,0,0,0,0,0.2868,6463942.86,7110133.09,81.74,low,0,0,0.0453,116.4,0,0.7783,False,"[4200892.0, 4567719.53, 5126423.23, 5469001.56, 5941943.86]",
623,Yelahanka,13.101031,77.6033,993.42,commercial,3.548,2.371,61.11,2004,black cotton,False,3,0,0,0,1,0.1547,13670631.62,15936170.99,75.46,medium,3,0,-0.0095,4.2,0,0.9929,False,"[8476539.91, 9719734.6, 10934920.74, 11766893.61, 13209948.74]",
624,Rajajinagar,12.983659,77.539942,643.84,industrial,2.269,3.375,79.29,2006,sandy loam,False,1,0,0,0,0,0.0644,10655235.63,10089301.27,84.9,low,1,0,-0.0743,501.9,0,1.1606,False,"[7482706.88, 7572842.53, 8240052.21, 9404271.87, 9980803.59]",
625,BTM Layout,12.958717,77.63596,2381.5,residential,0.802,3.722,66.64,2011,red laterite,False,2,0,0,0,0,0.7341,30702392.28,34645989.09,79.62,low,2,0,0.413,253.5,0,1.1577,False,"[20654036.14, 22350623.59, 24135544.89, 26288195.71, 28818970.47]",
